game_id,competition_id_x,season,round,date_x,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,home_club_name,away_club_name,aggregate,competition_type,game_event_id,minute,type_y,player_id_y,description,player_in_id,player_assist_id,appearance_id,player_id,date,yellow_cards,red_cards,goals,assists,minutes_played,name,last_season,current_club_id,player_code,country_of_birth,date_of_birth,sub_position,position_y,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name
2460800,L1,2014,20. Matchday,2015-02-08,2,2,4.0,9.0,Markus Weinzierl,Thomas Schaaf,WWK ARENA,27122.0,Knut Kircher,FC Augsburg 1907,eintracht frankfurt Football ag,02:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2460800_49723,49723,2015-02-08,1,0,0,0,90,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29,Right-Back,Defender,right,186.0,700000.0,5000000.0,2025-06-30,Wasserman
2460812,L1,2014,21. Matchday,2015-02-15,0,2,17.0,16.0,Pal Dardai,Christian Streich,Olympiastadion Berlin,38000.0,Thorsten Kinhh Ffer,Hertha BSC,Sport-Club Freiburg,00:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2460812_124732,124732,2015-02-15,0,0,0,0,90,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28,Centre-Back,Defender,left,194.0,2000000.0,15000000.0,2024-06-30,ROGON
2460840,L1,2014,24. Matchday,2015-03-08,4,2,11.0,9.0,Peter Stoger,Thomas Schaaf,RheinEnergieSTADION,50000.0,Knut Kircher,1. FC Koln,eintracht frankfurt Football ag,04:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2460840_49723,49723,2015-03-08,0,0,0,0,90,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29,Right-Back,Defender,right,186.0,700000.0,5000000.0,2025-06-30,Wasserman
2460851,L1,2014,26. Matchday,2015-03-22,0,2,1.0,3.0,Pep Guardiola,Lucien Favre,Allianz Arena,75024.0,Florian Meyer,FC Bayern Munich,Borussia Verein fur Leibesubung 1900 e.V.,00:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2460851_31041,31041,2015-03-22,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,4489216.076402706,7000000.0,2024-06-30,Robert Schneider
2482142,FR1,2014,4. Matchday,2014-08-30,1,0,7.0,10.0,Michel Der Zakarian,Rolland Courbis,Stade de la Beaujoire,21559.0,Frank Schneider,Football Club de Nantes,Montpellier Herault Sport Club,01:00:00,domestic_league,e5aec09f06983bcd586ef1f4123e2f74,81.0,Substitutions,111783.0,Tactical,57372.0,53307.31724137931,2482142_111783,111783,2014-08-30,0,0,0,0,81,Alejandro Bedoya,2015,995,alejandro-bedoya,United States,1987-04-29,Central Midfield,Midfield,right,182.0,300000.0,2500000.0,2023-12-31,YMU Group
2482383,FR1,2014,28. Matchday,2015-03-07,3,1,12.0,11.0,Jean-Luc Vasseur,Michel Der Zakarian,Stade Auguste-Delaune,15261.0,Alejandro Castro,Stade de Reims,Football Club de Nantes,03:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2482383_111783,111783,2015-03-07,0,0,0,0,60,Alejandro Bedoya,2015,995,alejandro-bedoya,United States,1987-04-29,Central Midfield,Midfield,right,182.0,300000.0,2500000.0,2023-12-31,YMU Group
2486611,GB1,2014,15. Matchday,2014-12-06,0,0,9.0,14.0,Brendan Rodgers,Gustavo Poyet,Anfield,44716.0,Neil Swarbrick,Liverpool Football Club,Sunderland AFC,00:00:00,domestic_league,82519bd2032d7e63003f0e08ffa970fb,70.0,Substitutions,39378.0,Tactical,76077.0,53307.31724137931,2486611_39378,39378,2014-12-06,0,0,0,0,70,Jozy Altidore,2014,289,jozy-altidore,United States,1989-11-06,Centre-Forward,Attack,right,185.0,500000.0,9000000.0,2024-12-31,Wasserman
2486659,GB1,2014,20. Matchday,2015-01-01,0,0,12.0,18.0,Paul Lambert,Keith Millen,Villa Park,29047.0,Bobby Madley,Aston Villa Football Club,Crystal Palace Football Club,00:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2486659_39471,39471,2015-01-01,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group
2486756,GB1,2014,29. Matchday,2015-03-14,0,4,17.0,16.0,Gustavo Poyet,Tim Sherwood,Stadium of Light,45746.0,Neil Swarbrick,Sunderland AFC,Aston Villa Football Club,00:04:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2486756_39471,39471,2015-03-14,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group
2512752,BE1,2014,16. Matchday,2014-11-22,4,0,3.0,15.0,Hein Vanhaezebrouck,Arnar Vidarsson,Ghelamco Arena,18346.0,Sacbastien Delferia re,Koninklijke Atletiek Associatie Gent,Cercle Brugge Koninklijke Sportvereniging,04:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2512752_209019,209019,2014-11-22,0,0,0,0,15,Kenny Saief,2018,58,kenny-saief,United States,1993-12-17,Right Winger,Attack,left,176.0,700000.0,3500000.0,2024-06-30,Wasserman
2512764,BE1,2014,17. Matchday,2014-11-30,2,2,2.0,1.0,Besnik Hasi,Michel Preud'homme,Constant Vanden Stock Stadion,26361.0,Johan Verbist,Royal Sporting Club Anderlecht,Club Brugge Koninklijke Voetbalvereniging,02:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2512764_39475,39475,2014-11-30,0,0,0,0,34,Sacha Kljestan,2014,58,sacha-kljestan,United States,1985-09-09,Attacking Midfield,Midfield,both,185.0,4489216.076402706,3000000.0,2024-06-30,Wasserman
2512843,BE1,2014,21. Matchday,2014-12-26,4,0,2.0,13.0,Besnik Hasi,Dennis van Wijk,Constant Vanden Stock Stadion,22000.0,Christof Dierick,Royal Sporting Club Anderlecht,Koninklijke Voetbal Club Westerlo,04:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2512843_39475,39475,2014-12-26,0,0,0,0,90,Sacha Kljestan,2014,58,sacha-kljestan,United States,1985-09-09,Attacking Midfield,Midfield,both,185.0,4489216.076402706,3000000.0,2024-06-30,Wasserman
2578191,GB1,2015,31. Matchday,2016-03-19,1,0,15.0,20.0,Francesco Guidolin,Racmi Garde,Swansea.com Stadium,20454.0,Mike Dean,Swansea City,Aston Villa Football Club,01:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2578191_39471,39471,2016-03-19,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group
2581200,L1,2015,4. Matchday,2015-09-12,0,0,9.0,3.0,Ralph Hasenhuttl,Dieter Hecking,Audi Sportpark,14095.0,Sascha Stegemann,FC Ingolstadt 04,Verein Fur leibesubungen Wolfsburg,00:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2581200_58500,58500,2015-09-12,1,0,0,0,90,Alfredo Morales,2019,38,alfredo-morales,Germany,1990-05-12,Central Midfield,Midfield,right,183.0,800000.0,3500000.0,2023-12-31,Wasserman
2581645,L1,2015,6. Matchday,2015-09-23,4,2,16.0,14.0,Andre Schubert,Markus Weinzierl,Stadion im Borussia-Park,40511.0,Daniel Siebert,Borussia Verein für Leibesübung 1900 e.V.,FC Augsburg 1907,04:02:00,domestic_league,ef0705f0e24dcf456cc00e495223aff7,5.0,Goals,31041.0,", Left-footed shot, 1. Goal of the Season",152762.01347708894,53307.31724137931,2581645_31041,31041,2015-09-23,0,0,1,0,59,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,4489216.076402706,7000000.0,2024-06-30,Robert Schneider
2581645,L1,2015,6. Matchday,2015-09-23,4,2,16.0,14.0,Andre Schubert,Markus Weinzierl,Stadion im Borussia-Park,40511.0,Daniel Siebert,Borussia Verein für Leibesübung 1900 e.V.,FC Augsburg 1907,04:02:00,domestic_league,ce5267801ecbf7717f24366d84a4e691,59.0,Substitutions,31041.0,Tactical,47285.0,53307.31724137931,2581645_31041,31041,2015-09-23,0,0,1,0,59,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,4489216.076402706,7000000.0,2024-06-30,Robert Schneider
2581724,L1,2015,13. Matchday,2015-11-21,2,1,5.0,15.0,Andre Schubert,Michael Frontzeck,Stadion im Borussia-Park,42214.0,Dr. Felix Brych,Borussia Verein für Leibesübung 1900 e.V.,Hannover 96,02:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2581724_31041,31041,2015-11-21,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,4489216.076402706,7000000.0,2024-06-30,Robert Schneider
2581874,L1,2015,23. Matchday,2016-02-26,0,1,10.0,3.0,Peter Stoger,Pa Dardai,RheinEnergieSTADION,48900.0,Tobias Stieler,1. FC Koln,Hertha BSC,00:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2581874_124732,124732,2016-02-26,1,0,0,0,90,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28,Centre-Back,Defender,left,194.0,2000000.0,15000000.0,2024-06-30,ROGON
2581941,L1,2015,27. Matchday,2016-03-19,2,1,3.0,10.0,Pal Dardai,Ralph Hasenhuttl,Olympiastadion Berlin,40385.0,Patrick Ittrich,Hertha BSC,FC Ingolstadt 04,02:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2581941_124732,124732,2016-03-19,0,0,0,0,90,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28,Centre-Back,Defender,left,194.0,2000000.0,15000000.0,2024-06-30,ROGON
2581941,L1,2015,27. Matchday,2016-03-19,2,1,3.0,10.0,Pal Dardai,Ralph Hasenhuttl,Olympiastadion Berlin,40385.0,Patrick Ittrich,Hertha BSC,FC Ingolstadt 04,02:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2581941_58500,58500,2016-03-19,0,0,0,0,13,Alfredo Morales,2019,38,alfredo-morales,Germany,1990-05-12,Central Midfield,Midfield,right,183.0,800000.0,3500000.0,2023-12-31,Wasserman
2587009,FR1,2015,14. Matchday,2015-11-21,1,0,6.0,11.0,Leonardo Jardim,Michel Der Zakarian,Stade Louis-II,5733.0,Antony Gautier,Association sportive de Monaco Football Club,Football Club de Nantes,01:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2587009_111783,111783,2015-11-21,0,0,0,0,11,Alejandro Bedoya,2015,995,alejandro-bedoya,United States,1987-04-29,Central Midfield,Midfield,right,182.0,300000.0,2500000.0,2023-12-31,YMU Group
2609662,FR1,2015,20. Matchday,2016-01-10,2,1,10.0,7.0,Michel Der Zakarian,Christophe Galtier,Stade de la Beaujoire,25509.0,Stephane Lannoy,Football Club de Nantes,AS Saint-Etienne,02:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2609662_111783,111783,2016-01-10,0,0,0,0,26,Alejandro Bedoya,2015,995,alejandro-bedoya,United States,1987-04-29,Central Midfield,Midfield,right,182.0,300000.0,2500000.0,2023-12-31,YMU Group
2618570,CL,2015,Group D,2015-09-30,1,2,9.279533599263578,9.579011966861,Andre Schubert,Manuel Pellegrini,Stadion im Borussia-Park,46217.0,Clement Turpin,Borussia Verein für Leibesübung 1900 e.V.,Manchester City Football Club,01:02:00,international_cup,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2618570_31041,31041,2015-09-30,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,4489216.076402706,7000000.0,2024-06-30,Robert Schneider
2618585,CL,2015,Group H,2015-10-20,2,1,9.279533599263578,9.579011966861,nuno espirito santo,Hein Vanhaezebrouck,Mestalla,38207.0,Felix Zwayer,valencia club de futbol s.a.d,Koninklijke Atletiek Associatie Gent,02:01:00,international_cup,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2618585_209019,209019,2015-10-20,1,0,0,0,90,Kenny Saief,2018,58,kenny-saief,United States,1993-12-17,Right Winger,Attack,left,176.0,700000.0,3500000.0,2024-06-30,Wasserman
2618592,CL,2015,Group D,2015-10-21,0,0,9.279533599263578,9.579011966861,Massimiliano Allegri,andrea schubert,Allianz Stadium,41011.0,Craig Thomson,Juventus Football Club,Borussia Verein fur Leibesubung 1900 e.V.,00:00:00,international_cup,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2618592_31041,31041,2015-10-21,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,4489216.076402706,7000000.0,2024-06-30,Robert Schneider
2636712,BE1,2015,16. Matchday,2015-11-20,5,0,1.0,16.0,Hein Vanhaezebrouck,Harm van Veldhoven,Ghelamco Arena,19770.0,Wim Smet,Koninklijke Atletiek Associatie Gent,Koninklijke Voetbal Club Westerlo,05:00:00,domestic_league,f45e383cb8b0789c13d46f2575a31325,66.0,Substitutions,209019.0,Tactical,274862.0,53307.31724137931,2636712_209019,209019,2015-11-20,0,0,0,0,66,Kenny Saief,2018,58,kenny-saief,United States,1993-12-17,Right Winger,Attack,left,176.0,700000.0,3500000.0,2024-06-30,Wasserman
2648379,BE1,2015,21. Matchday,2015-12-26,2,0,10.0,1.0,Aleksandar Jankovic,Hein Vanhaezebrouck,Argosstadion Achter de Kazerne,10980.0,Jonathan Lardot,Yellow-Red Koninklijke Voetbalclub Mechelen,Koninklijke Atletiek Associatie Gent,02:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2648379_209019,209019,2015-12-26,0,0,0,0,13,Kenny Saief,2018,58,kenny-saief,United States,1993-12-17,Right Winger,Attack,left,176.0,700000.0,3500000.0,2024-06-30,Wasserman
2681472,SC1,2015,36. Matchday,2016-05-07,1,1,3.0,8.0,Robbie Neilson,Jim McIntyre,Tynecastle Park,15438.0,Nick Walsh,Heart of Midlothian Football Club,Ross County Football Club,01:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2681472_131183,131183,2016-05-07,0,0,0,0,90,Perry Kitchen,2017,5724,perry-kitchen,United States,1992-02-29,Defensive Midfield,Midfield,right,183.0,4489216.076402706,800000.0,2024-06-30,YMU Group
2698353,GB1,2016,28. Matchday,2017-04-26,1,0,17.0,20.0,Steve Agnew,David Moyes,Riverside Stadium,30742.0,Mike Dean,Middlesbrough FC,Sunderland AFC,01:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2698353_39471,39471,2017-04-26,0,0,0,0,90,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09,Goalkeeper,Goalkeeper,left,193.0,100000.0,5000000.0,2023-12-31,YMU Group
2700760,NL1,2016,15. Matchday,2016-12-03,3,1,8.0,16.0,Henk Fraser,Ron Jans,GelreDome,14173.0,Jochem Kamphuis,Stichting Betaald Voetbal Vitesse Arnhem,Prins Hendrik Ende Desespereert Nimmer Combinatie Zwolle,03:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2700760_245893,245893,2016-12-03,0,0,0,0,1,Matt Miazga,2021,1108,matt-miazga,United States,1995-07-19,Centre-Back,Defender,right,193.0,2000000.0,3000000.0,2025-12-31,Promoesport
2700792,NL1,2016,19. Matchday,2017-01-21,1,1,10.0,7.0,Ernest Faber,Henk Fraser,Euroborg,18810.0,Jeroen Manschot,FC Groningen,Stichting Betaald Voetbal Vitesse Arnhem,01:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2700792_245893,245893,2017-01-21,0,0,0,0,45,Matt Miazga,2021,1108,matt-miazga,United States,1995-07-19,Centre-Back,Defender,right,193.0,2000000.0,3000000.0,2025-12-31,Promoesport
2704270,L1,2016,7. Matchday,2016-10-15,0,0,9.0,17.0,Andre Schubert,Markus Gisdol,Stadion im Borussia-Park,53636.0,Wolfgang Stark,Borussia Verein für Leibesübung 1900 e.V.,Hamburger SV,00:00:00,domestic_league,6ead42a3b7579f718fd114a0c26b4190,87.0,Substitutions,31041.0,Tactical,99331.0,53307.31724137931,2704270_31041,31041,2016-10-15,0,0,0,0,87,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,4489216.076402706,7000000.0,2024-06-30,Robert Schneider
2704270,L1,2016,7. Matchday,2016-10-15,0,0,9.0,17.0,Andre Schubert,Markus Gisdol,Stadion im Borussia-Park,53636.0,Wolfgang Stark,Borussia Verein für Leibesübung 1900 e.V.,Hamburger SV,00:00:00,domestic_league,6ead42a3b7579f718fd114a0c26b4190,87.0,Substitutions,31041.0,Tactical,99331.0,53307.31724137931,2704270_72519,72519,2016-10-15,0,0,0,0,16,Bobby Wood,2018,42,bobby-wood,United States,1992-11-15,Centre-Forward,Attack,right,180.0,400000.0,4500000.0,2023-12-31,PRO FC
2704281,L1,2016,8. Matchday,2016-10-22,2,1,3.0,5.0,Pal Dardai,Peter Stoger,Olympiastadion Berlin,60576.0,Frank Willenborg,Hertha BSC,1. FC Koin,02:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2704281_124732,124732,2016-10-22,1,0,0,0,90,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28,Centre-Back,Defender,left,194.0,2000000.0,15000000.0,2024-06-30,ROGON
2704531,L1,2016,21. Matchday,2017-02-18,2,0,4.0,18.0,Julian Nagelsmann,Torsten Frings,PreZero Arena,29013.0,Dr. Felix Brych,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,Sportverein Darmstadt 1898 e. V.,02:00:00,domestic_league,532f579f03d2cbf792f52ffbb87714aa,57.0,Substitutions,103064.0,Tactical,160668.0,53307.31724137931,2704531_103064,103064,2017-02-18,0,0,0,0,57,Terrence Boyd,2016,105,terrence-boyd,Germany,1991-02-16,Centre-Forward,Attack,right,188.0,750000.0,1750000.0,2024-06-30,TrueSports GmbH
2704643,L1,2016,29. Matchday,2017-04-15,1,0,15.0,5.0,Martin Schmidt,Pa Dardai,Mewa Arena,30579.0,Deniz Aytekin,1. FSV Mainz 05,Hertha BSC,01:00:00,domestic_league,b817b85372aef66d24efd9fe57dc2f88,45.0,Goals,124732.0,", Own-goal",152762.01347708894,53307.31724137931,2704643_124732,124732,2017-04-15,1,0,0,0,90,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28,Centre-Back,Defender,left,194.0,2000000.0,15000000.0,2024-06-30,ROGON
2728579,SC1,2016,19. Matchday,2016-12-23,3,2,7.0,4.0,Paul Hartley,Ian Cathro,Kilmac Stadium at Dens Park,6160.0,Kevin Clancy,Dundee Football Club,Heart of Midlothian Football Club,03:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2728579_131183,131183,2016-12-23,0,0,0,0,90,Perry Kitchen,2017,5724,perry-kitchen,United States,1992-02-29,Defensive Midfield,Midfield,right,183.0,4489216.076402706,800000.0,2024-06-30,YMU Group
2728648,SC1,2016,31. Matchday,2017-04-05,1,0,4.0,5.0,Tommy Wright,Ian Cathro,McDiarmid Park,4197.0,Nick Walsh,Saint Johnstone Football Club,Heart of Midlothian Football Club,01:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2728648_131183,131183,2017-04-05,0,0,0,0,90,Perry Kitchen,2017,5724,perry-kitchen,United States,1992-02-29,Defensive Midfield,Midfield,right,183.0,4489216.076402706,800000.0,2024-06-30,YMU Group
2728660,SC1,2016,33. Matchday,2017-04-14,0,0,7.0,5.0,Lee McCulloch,Ian Cathro,"BBSP Stadium, Rugby Park",4110.0,Euan Anderson,Kilmarnock Football Club,Heart of Midlothian Football Club,00:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2728660_131183,131183,2017-04-14,0,0,0,0,90,Perry Kitchen,2017,5724,perry-kitchen,United States,1992-02-29,Defensive Midfield,Midfield,right,183.0,4489216.076402706,800000.0,2024-06-30,YMU Group
2732132,BE1,2016,17. Matchday,2016-12-03,0,0,16.0,5.0,Jacky Mathijssen,Hein Vanhaezebrouck,Het Kuipje,4500.0,Christof Dierick,Koninklijke Voetbal Club Westerlo,Koninklijke Atletiek Associatie Gent,00:00:00,domestic_league,c4a34625f7f5b217ce5ae993e8ab70bc,86.0,Substitutions,209019.0,Tactical,274862.0,53307.31724137931,2732132_209019,209019,2016-12-03,1,0,0,0,86,Kenny Saief,2018,58,kenny-saief,United States,1993-12-17,Right Winger,Attack,left,176.0,700000.0,3500000.0,2024-06-30,Wasserman
2754881,DFB,2016,Second Round,2016-10-25,4,1,9.279533599263578,9.579011966861,Niko Kovac,Markus Kauczinski,Commerzbank Arena,6300.0,Harm Osmers,Eintracht Frankfurt Fuayball AG,FC Ingolstadt 04,04:01:00,domestic_cup,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2754881_49723,49723,2016-10-25,0,0,0,0,30,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29,Right-Back,Defender,right,186.0,700000.0,5000000.0,2025-06-30,Wasserman
2847124,SC1,2016,34. Matchday,2017-04-29,1,5,3.0,1.0,Pedro Caixinha,Brendan Rodgers,Ibrox Stadium,49822.0,John Beaton,Rangers Football Club,The Celtic Football Club,01:05:00,domestic_league,2da7f48423d503ad782d5a4b193787f9,57.0,Substitutions,223047.0,Tactical,46111.0,53307.31724137931,2847124_223047,223047,2017-04-29,0,0,0,0,57,Emerson Hyndman,2018,903,emerson-hyndman,United States,1996-04-09,Central Midfield,Midfield,right,170.0,800000.0,1800000.0,2024-06-30,OmniSports
2850642,DFB,2016,Final,2017-05-27,1,2,9.279533599263578,9.579011966861,Niko Kovac,Thomas Tuchel,Olympiastadion Berlin,74322.0,Deniz Aytekin,Eintracht Frankfurt Fuayball AG,Borussia Dortmund,01:02:00,domestic_cup,253dede58da43101ed2ea53d3e164a6d,72.0,Substitutions,49723.0,Tactical,1565.0,53307.31724137931,2850642_315779,315779,2017-05-27,0,0,0,0,45,Christian Pulisic,2023,5,christian-pulisic,United States,1998-09-18,Right Winger,Attack,right,177.0,25000000.0,60000000.0,2027-06-30,Wasserman
2850642,DFB,2016,Final,2017-05-27,1,2,9.279533599263578,9.579011966861,Niko Kovac,Thomas Tuchel,Olympiastadion Berlin,74322.0,Deniz Aytekin,Eintracht Frankfurt Fuayball AG,Borussia Dortmund,01:02:00,domestic_cup,253dede58da43101ed2ea53d3e164a6d,72.0,Substitutions,49723.0,Tactical,1565.0,53307.31724137931,2850642_49723,49723,2017-05-27,0,0,0,0,72,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29,Right-Back,Defender,right,186.0,700000.0,5000000.0,2025-06-30,Wasserman
2865130,NL1,2017,12. Matchday,2017-11-19,4,2,13.0,6.0,Ernest Faber,Henk Fraser,Euroborg,17263.0,Jeroen Manschot,FC Groningen,Stichting Betaald Voetbal Vitesse Arnhem,04:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2865130_245893,245893,2017-11-19,0,0,0,0,90,Matt Miazga,2021,1108,matt-miazga,United States,1995-07-19,Centre-Back,Defender,right,193.0,2000000.0,3000000.0,2025-12-31,Promoesport
2871505,L1,2017,19. Matchday,2018-01-20,2,1,12.0,4.0,Christian Streich,Ralph Hasenhuttl,Dreisamstadion,23700.0,Benjamin Brand,Sport-Club Freiburg,RasenBallsport Leipzig,02:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2871505_190269,190269,2018-01-20,0,0,0,0,1,Caleb Stanko,2023,3999,caleb-stanko,United States,1993-07-26,Defensive Midfield,Midfield,right,180.0,400000.0,600000.0,2024-06-30,PRO FC
2871571,L1,2017,20. Matchday,2018-01-27,0,0,16.0,11.0,Florian Kohfeldt,Pa Dardai,Wohninvest-Weserstadion,40030.0,Bastian Dankert,Sportverein Werder Bremen von 1899,Hertha BSC,00:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2871571_119169,119169,2018-01-27,0,0,0,0,2,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar
2871573,L1,2017,20. Matchday,2018-01-26,2,0,4.0,7.0,Niko Kovac,Dieter Hecking,Commerzbank Arena,47500.0,Marco Fritz,Eintracht Frankfurt Fuayball AG,Borussia Verein fur Leibesubung 1900 e.V.,02:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2871573_49723,49723,2018-01-26,0,0,0,1,90,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29,Right-Back,Defender,right,186.0,700000.0,5000000.0,2025-06-30,Wasserman
